Survey ID,Room Rate Clean,Room Number Clean,Room Type Clean,Survey language,Arrival Date,Departure Date,Loyalty Program Tier,Mobile Check-In,Intent to Recommend (Property),Cleanliness,Staff Service,Food and Beverage,Maintenance and Upkeep,Design and Décor,Overall Score
12937,199,1107,GD,English,5/1/2018,5/6/2018,Member,No,8,,,,,,4
12938,220.75,206,GD,English,5/2/2018,5/6/2018,Member,No,8,,,,,,4
12939,234,701,GK,English,5/7/2018,5/8/2018,Silver,No,10,,,,,,5
12941,125,1410,GD,English,5/4/2018,5/8/2018,Member,No,10,,,,,,5
12942,167,1117,GD,English,5/6/2018,5/8/2018,Member,No,8,,,,,,4
12943,203,703,GK,English,5/7/2018,5/8/2018,Gold,Yes,8,,,,,,4
12944,167,607,GD,English,4/23/2018,4/26/2018,Member,Yes,10,,,,,,5
12945,167,511,GD,English,4/23/2018,4/27/2018,Silver,No,6,,,,,,3
12947,213,822,GK,English,5/4/2018,5/6/2018,Member,No,10,,,,,,5
12948,165.75,1610,CK,English,4/23/2018,4/28/2018,Gold,Yes,10,,,,,,5
12949,167,1021,GD,English,4/23/2018,4/27/2018,Non-Member,No,10,,,,,,5
12950,152,1702,CK,English,5/3/2018,5/6/2018,Gold,Yes,9,,,,,,4.5
12951,244,1514,CK,English,5/2/2018,5/3/2018,Silver,Yes,10,,,,,,5
12953,144,1118,GD,English,5/4/2018,5/6/2018,Member,No,10,,,,,,5
12955,167,1502,CK,English,4/23/2018,4/27/2018,Gold,Yes,10,,,,,,5
12956,167,1524,CK,English,4/23/2018,4/27/2018,Gold,Yes,9,,,,,,4.5
12957,218,611,GD,English,5/5/2018,5/6/2018,Member,No,4,,,,,,2
12958,229,1504,CK,English,5/5/2018,5/6/2018,Member,No,8,,,,,,4
12959,167,612,GK,English,4/23/2018,4/27/2018,Member,No,10,,,,,,5
12960,139,325,GK,English,4/27/2018,4/28/2018,Member,No,4,,,,,,2
12961,191.33,607,GD,English,4/26/2018,4/29/2018,Non-Member,No,8,,,,,,4
12962,167,408,GD,English,4/23/2018,4/26/2018,Member,No,9,,,,,,4.5
12965,167,523,GK,English,4/23/2018,4/26/2018,Member,No,9,,,,,,4.5
12966,167,618,GD,English,4/23/2018,4/27/2018,Non-Member,No,10,,,,,,5
12967,167,914,GD,English,4/23/2018,4/28/2018,Member,No,9,,,,,,4.5
12968,167,502,GK,English,4/23/2018,4/27/2018,Member,No,10,,,,,,5
12969,167,719,GD,English,4/23/2018,4/27/2018,Member,No,10,,,,,,5
12970,167,804,GK,English,4/22/2018,4/28/2018,Member,Yes,8,,,,,,4
12971,175,1020,GD,English,4/27/2018,4/29/2018,Member,Yes,7,,,,,,3.5
12972,167,1207,GD,English,4/23/2018,4/27/2018,Member,No,9,,,,,,4.5
12975,134,1009,PS,English,4/28/2018,4/30/2018,Gold,Yes,7,,,,,,3.5
12977,167,1710,CKA,English,4/29/2018,5/4/2018,Gold,Yes,6,,,,,,3
12978,139,720,GD,English,4/27/2018,4/28/2018,Non-Member,No,1,,,,,,0.5
12980,167,221,GD,English,4/30/2018,5/4/2018,Member,No,10,,,,,,5
12981,149,607,GD,English,4/30/2018,5/1/2018,Member,No,7,,,,,,3.5
12982,155.8,1609,CK,English,4/29/2018,5/5/2018,Platinum,Yes,7,,,,,,3.5
12984,215,919,GD,English,5/2/2018,5/3/2018,Platinum,No,10,,,,,,5
12989,129.6,705,GD,English,4/29/2018,4/30/2018,Member,No,5,,,,,,2.5
12990,167,714,GD,English,4/30/2018,5/4/2018,Gold,Yes,10,,,,,,5
12995,167,415,GD,English,4/23/2018,4/27/2018,Non-Member,No,10,,,,,,5
12996,148,1115,GD,English,4/28/2018,4/30/2018,Member,Yes,10,,,,,,5
12997,163.67,1117,GD,English,4/21/2018,4/28/2018,Non-Member,No,10,,,,,,5
12999,161,1004,GK,English,4/28/2018,4/29/2018,Member,No,1,,,,,,0.5
13001,159,902,GK,English,5/1/2018,5/2/2018,Gold,Yes,10,,,,,,5
13003,156,716,GD,English,4/30/2018,5/1/2018,Member,No,10,,,,,,5
13004,125,208,GD,English,4/28/2018,4/30/2018,Silver,No,10,,,,,,5
13005,139,203,GKA,English,4/27/2018,4/29/2018,Non-Member,No,10,,,,,,5
13006,139,820,GD,English,4/27/2018,4/29/2018,Non-Member,No,10,,,,,,5
13007,141,918,GD,English,4/30/2018,5/2/2018,Gold,Yes,9,,,,,,4.5
13008,169.33,1023,GD,English,4/26/2018,4/29/2018,Silver,Yes,10,,,,,,5
13009,167,412,GK,English,4/22/2018,4/27/2018,Non-Member,No,9,,,,,,4.5
13010,161,1003,GK,English,4/28/2018,4/29/2018,Member,No,2,,,,,,1
13011,136,808,GD,English,4/30/2018,5/1/2018,Member,Yes,7,,,,,,3.5
13014,165,1612,CD,English,4/27/2018,4/30/2018,Platinum,No,9,,,,,,4.5
13015,139,612,GK,English,4/27/2018,4/29/2018,Non-Member,No,10,,,,,,5
13017,167,510,GD,English,4/23/2018,4/27/2018,Member,No,9,,,,,,4.5
13018,167,216,GD,English,4/23/2018,4/27/2018,Silver,No,7,,,,,,3.5
13019,125,1008,GD,English,4/22/2018,4/27/2018,Gold,No,10,,,,,,5
13020,185,424,GK,English,4/26/2018,4/29/2018,Silver,Yes,10,,,,,,5
13022,129,318,GD,English,4/29/2018,4/30/2018,Member,No,1,,,,,,0.5
13023,147.6,810,GD,English,4/28/2018,4/29/2018,Member,Yes,9,,,,,,4.5
13026,129,310,GD,English,4/29/2018,4/30/2018,Member,No,10,,,,,,5
13027,175.67,422,GK,English,4/27/2018,4/30/2018,Member,No,10,,,,,,5
13028,165,1015,GD,English,4/28/2018,4/29/2018,Member,Yes,10,,,,,,5
13029,139,702,GK,English,4/14/2018,4/15/2018,Member,No,9,,,,,,4.5
13037,152.5,302,GK,English,4/19/2018,4/22/2018,Non-Member,No,9,,,,,,4.5
13043,155.75,1424,GK,English,4/19/2018,4/23/2018,Member,No,10,,,,,,5
13046,224,1608,CK,English,4/23/2018,4/26/2018,Platinum,Yes,7,,,,,,3.5
13051,144,1708,CK,English,4/26/2018,4/27/2018,Platinum,No,10,,,,,,5
13052,149,824,GK,English,4/13/2018,4/14/2018,Silver,No,10,,,,,,5
13053,149,1412,GD,English,4/11/2018,4/17/2018,Non-Member,No,9,,,,,,4.5
13055,149,912,GK,English,4/13/2018,4/14/2018,Member,No,10,,,,,,5
13056,165,801,GK,English,4/18/2018,4/20/2018,Gold,Yes,8,,,,,,4
13058,224.33,1609,CK,English,4/23/2018,4/25/2018,Platinum,No,10,,,,,,5
13059,125,1622,CK,English,4/20/2018,4/22/2018,Non-Member,No,10,,,,,,5
13060,118,502,GK,English,4/22/2018,4/23/2018,Member,No,10,,,,,,5
13061,140.33,924,GK,English,4/19/2018,4/22/2018,Member,No,10,,,,,,5
13062,173.33,1210,GD,English,4/11/2018,4/15/2018,Member,No,10,,,,,,5
13063,161,711,GD,English,4/20/2018,4/22/2018,Member,Yes,8,,,,,,4
13066,151,1619,CK,English,4/19/2018,4/23/2018,Non-Member,No,10,,,,,,5
13067,165,801,GK,English,4/21/2018,4/22/2018,Member,No,7,,,,,,3.5
13068,144,901,GK,English,4/19/2018,4/23/2018,Non-Member,No,10,,,,,,5
13071,175.33,316,GD,English,4/19/2018,4/22/2018,Member,No,8,,,,,,4
13072,144,716,GD,English,4/14/2018,4/15/2018,Member,No,9,,,,,,4.5
13078,125,1602,CK,English,4/21/2018,4/22/2018,Member,Yes,10,,,,,,5
13079,140.33,1401,GK,English,4/19/2018,4/22/2018,Platinum,Yes,10,,,,,,5
13080,152.5,1201,GK,English,4/19/2018,4/22/2018,Member,Yes,10,,,,,,5
13081,144,420,GD,English,4/21/2018,4/22/2018,Member,No,8,,,,,,4
13082,180,1623,CK,English,4/20/2018,4/22/2018,Silver,Yes,3,,,,,,1.5
13083,379,1415,HS,English,4/19/2018,4/22/2018,Member,No,10,,,,,,5
13084,169,1414,GD,English,4/19/2018,4/22/2018,Member,No,4,,,,,,2
13086,132.33,406,GD,English,4/17/2018,4/20/2018,Member,No,8,,,,,,4
13088,152,1009,PS,English,4/20/2018,4/21/2018,Gold,No,9,,,,,,4.5
13089,167,821,GD,English,4/18/2018,4/21/2018,Non-Member,No,7,,,,,,3.5
13090,185,918,GD,English,4/19/2018,4/20/2018,Member,No,9,,,,,,4.5
13091,165,1416,GD,English,4/16/2018,4/19/2018,Gold,No,7,,,,,,3.5
13092,215,1514,CK,English,4/18/2018,4/20/2018,Silver,Yes,9,,,,,,4.5
13096,167,606,GD,English,4/16/2018,4/20/2018,Member,No,7,,,,,,3.5
13098,143.75,1617,CK,English,4/12/2018,4/16/2018,Member,No,10,,,,,,5
13099,179,418,GD,English,4/16/2018,4/19/2018,Silver,No,8,,,,,,4
13101,177.67,421,GD,English,4/16/2018,4/19/2018,Member,Yes,7,,,,,,3.5
13103,152,1112,GK,English,4/18/2018,4/19/2018,Gold,Yes,1,,,,,,0.5
13104,125,724,GK,English,4/12/2018,4/13/2018,Member,No,8,,,,,,4
13107,158.5,1224,GK,English,4/12/2018,4/14/2018,Member,No,10,,,,,,5
13108,109,412,GK,English,4/3/2018,4/10/2018,Member,No,10,,,,,,5
13110,127,520,GD,English,4/7/2018,4/9/2018,Member,No,3,,,,,,1.5
13111,162.33,1222,GK,English,4/14/2018,4/17/2018,Gold,Yes,10,,,,,,5
13112,167,323,GK,English,4/12/2018,4/13/2018,Member,No,9,,,,,,4.5
13113,160,906,GD,English,4/9/2018,4/13/2018,Silver,Yes,9,,,,,,4.5
13114,165,307,HS,English,4/16/2018,4/17/2018,Platinum,No,10,,,,,,5
13116,174.5,914,GD,English,4/13/2018,4/15/2018,Silver,Yes,10,,,,,,5
13118,167,607,GD,English,4/12/2018,4/13/2018,Member,No,10,,,,,,5
13121,189,508,GD,English,4/12/2018,4/14/2018,Gold,No,10,,,,,,5
13122,170,1508,CK,English,4/13/2018,4/14/2018,Gold,No,9,,,,,,4.5
13123,195,1004,GK,English,4/10/2018,4/12/2018,Silver,Yes,5,,,,,,2.5
13127,156.5,304,GK,English,4/14/2018,4/16/2018,Non-Member,No,10,,,,,,5
13128,219,1005,GD,English,4/9/2018,4/10/2018,Gold,Yes,7,,,,,,3.5
13130,109,425,GK,English,4/3/2018,4/10/2018,Non-Member,No,10,,,,,,5
13132,234,509,GD,English,4/14/2018,4/15/2018,Member,No,2,,,,,,1
13134,170,1220,GD,English,4/14/2018,4/15/2018,Member,No,8,,,,,,4
13138,189,902,GK,English,4/6/2018,4/8/2018,Member,No,5,,,,,,2.5
13140,149,812,GK,English,4/8/2018,4/9/2018,Non-Member,No,10,,,,,,5
13142,188,1407,HS,English,4/9/2018,4/10/2018,Platinum,No,10,,,,,,5
13143,135,622,GK,English,4/7/2018,4/9/2018,Member,No,8,,,,,,4
13144,167,1420,GD,English,4/8/2018,4/12/2018,Gold,No,9,,,,,,4.5
13145,156,1519,CK,English,4/12/2018,4/14/2018,Member,No,8,,,,,,4
13146,161,819,GD,English,4/13/2018,4/14/2018,Silver,Yes,10,,,,,,5
13148,163,1701,CK,English,4/10/2018,4/13/2018,Platinum,Yes,9,,,,,,4.5
13151,156,1021,GD,English,4/10/2018,4/12/2018,Silver,Yes,10,,,,,,5
13152,167,1416,GD,English,4/11/2018,4/13/2018,Platinum,No,9,,,,,,4.5
13156,167,1108,GD,English,4/8/2018,4/13/2018,Member,No,10,,,,,,5
13158,144,306,GD,English,4/6/2018,4/7/2018,Non-Member,No,7,,,,,,3.5
13159,125,917,GD,English,4/12/2018,4/13/2018,Gold,Yes,7,,,,,,3.5
13160,167,803,GK,English,4/9/2018,4/13/2018,Platinum,Yes,9,,,,,,4.5
13162,174.6,1223,GD,English,4/6/2018,4/8/2018,Member,Yes,9,,,,,,4.5
13163,162.33,1410,GD,English,4/4/2018,4/6/2018,Non-Member,No,8,,,,,,4
13164,159,718,GD,English,4/7/2018,4/8/2018,Gold,No,5,,,,,,2.5
13165,169,1617,CK,English,4/8/2018,4/12/2018,Platinum,Yes,2,,,,,,1
13166,143.5,818,GD,English,4/3/2018,4/6/2018,Non-Member,No,10,,,,,,5
13168,448,810,GD,English,3/28/2018,3/31/2018,Member,No,10,,,,,,5
13170,184,1502,CK,English,4/6/2018,4/8/2018,Member,No,7,,,,,,3.5
13171,166.5,203,GD,English,4/5/2018,4/8/2018,Member,No,8,,,,,,4
13172,152,1710,CKA,English,4/3/2018,4/4/2018,Member,No,7,,,,,,3.5
13173,139,211,GD,English,4/3/2018,4/5/2018,Silver,No,10,,,,,,5
13176,149,1419,GDA,English,4/2/2018,4/5/2018,Platinum,No,5,,,,,,2.5
13178,136.33,509,GD,English,4/1/2018,4/4/2018,Member,Yes,9,,,,,,4.5
13179,126.75,1022,GK,English,4/3/2018,4/7/2018,Silver,No,1,,,,,,0.5
13180,194,819,GD,English,4/3/2018,4/4/2018,Gold,Yes,8,,,,,,4
13181,159,205,GD,English,4/7/2018,4/8/2018,Non-Member,No,6,,,,,,3
13183,153.5,908,GD,English,4/5/2018,4/8/2018,Silver,No,8,,,,,,4
13184,165,318,GD,English,4/6/2018,4/8/2018,Member,No,9,,,,,,4.5
13185,169,1008,GD,English,4/6/2018,4/8/2018,Member,No,7,,,,,,3.5
13186,165.67,809,GDA,English,4/4/2018,4/7/2018,Non-Member,No,1,,,,,,0.5
13187,109.67,1104,GK,English,4/1/2018,4/4/2018,Gold,No,8,,,,,,4
13189,119,1707,CD,English,3/30/2018,3/31/2018,Non-Member,No,10,,,,,,5
13190,135,509,GD,English,4/6/2018,4/7/2018,Member,No,10,,,,,,5
13191,156,317,HS,English,4/5/2018,4/7/2018,Member,Yes,10,,,,,,5
13192,200,909,PS,English,3/27/2018,3/29/2018,Silver,No,10,,,,,,5
13193,249,1712,CD,English,4/4/2018,4/5/2018,Member,No,10,,,,,,5
13194,149,624,GK,English,3/30/2018,4/1/2018,Non-Member,No,9,,,,,,4.5
13196,169,601,GK,English,4/4/2018,4/5/2018,Silver,Yes,1,,,,,,0.5
13197,149,1117,GD,English,3/28/2018,4/2/2018,Member,No,9,,,,,,4.5
13199,139,518,GD,English,4/2/2018,4/6/2018,Member,No,1,,,,,,0.5
13200,139,306,GD,English,4/3/2018,4/6/2018,Member,No,8,,,,,,4
13202,144,202,GK,English,4/3/2018,4/4/2018,Gold,Yes,10,,,,,,5
13204,129,408,GD,English,4/2/2018,4/3/2018,Member,No,10,,,,,,5
13205,169,610,GDA,English,3/13/2018,3/16/2018,Member,No,5,,,,,,2.5
13208,118,324,GK,English,3/31/2018,4/1/2018,Member,Yes,9,,,,,,4.5
13209,139,1103,GK,English,3/30/2018,3/31/2018,Member,No,8,,,,,,4
13210,192.5,822,GK,English,3/26/2018,3/30/2018,Platinum,No,9,,,,,,4.5
13211,169,617,GD,English,3/30/2018,4/1/2018,Member,Yes,10,,,,,,5
13212,129,211,GD,English,3/29/2018,4/2/2018,Non-Member,No,7,,,,,,3.5
13214,129.6,201,GK,English,3/31/2018,4/1/2018,Silver,No,3,,,,,,1.5
13216,139.5,1404,GK,English,4/2/2018,4/4/2018,Gold,Yes,9,,,,,,4.5
13217,129,415,GD,English,4/2/2018,4/4/2018,Member,No,10,,,,,,5
13220,142,1423,GD,English,4/2/2018,4/4/2018,Gold,Yes,9,,,,,,4.5
13221,232.33,1025,GK,English,3/26/2018,3/29/2018,Member,No,10,,,,,,5
13224,156.6,503,GK,English,3/24/2018,3/28/2018,Member,No,9,,,,,,4.5
13228,172,523,GK,English,3/27/2018,3/30/2018,Member,No,8,,,,,,4
13230,156,725,GK,English,3/28/2018,3/30/2018,Silver,No,10,,,,,,5
13234,181,420,GD,English,3/25/2018,3/30/2018,Member,Yes,8,,,,,,4
13236,117,1216,GD,English,4/1/2018,4/2/2018,Silver,Yes,9,,,,,,4.5
13241,165,1523,CD,English,3/28/2018,3/29/2018,Member,No,9,,,,,,4.5
13242,239,1215,GD,English,3/26/2018,3/27/2018,Silver,No,10,,,,,,5
13243,135.33,621,GD,English,3/24/2018,3/27/2018,Member,No,6,,,,,,3
13244,140.83,411,GD,English,3/27/2018,4/2/2018,Non-Member,No,7,,,,,,3.5
13252,167,721,GD,English,3/18/2018,3/31/2018,Silver,No,8,,,,,,4
13253,225.57,1605,CK,English,3/25/2018,4/1/2018,Silver,Yes,9,,,,,,4.5
13255,119,709,GDA,English,3/28/2018,3/31/2018,Member,No,8,,,,,,4
13256,144,1506,CK,English,3/31/2018,4/1/2018,Non-Member,No,9,,,,,,4.5
13257,161,718,GD,English,3/31/2018,4/1/2018,Member,No,10,,,,,,5
13258,149,1202,GK,English,3/22/2018,3/24/2018,Silver,No,10,,,,,,5
13259,125.1,920,GD,English,3/29/2018,4/1/2018,Member,No,9,,,,,,4.5
13260,156,1519,CK,English,3/29/2018,3/30/2018,Gold,No,10,,,,,,5
13261,139,1508,CK,English,3/29/2018,3/30/2018,Non-Member,No,10,,,,,,5
13262,167,714,GD,English,3/26/2018,3/28/2018,Member,No,9,,,,,,4.5
13263,129,1721,CK,English,3/29/2018,4/1/2018,Silver,Yes,10,,,,,,5
13264,109.67,301,GK,English,3/29/2018,4/1/2018,Platinum,No,6,,,,,,3
13265,118,1102,GK,English,3/31/2018,4/1/2018,Non-Member,No,2,,,,,,1
13266,92,1618,CK,English,3/30/2018,4/1/2018,Gold,Yes,10,,,,,,5
13272,177,716,GD,English,3/26/2018,3/30/2018,Silver,No,9,,,,,,4.5
13273,159,1123,GD,English,3/28/2018,3/31/2018,Member,No,10,,,,,,5
13274,142,1618,CK,English,3/25/2018,3/26/2018,Platinum,Yes,10,,,,,,5
13275,119,922,GK,English,3/26/2018,3/27/2018,Gold,Yes,9,,,,,,4.5
13276,94.2,1722,CK,English,3/20/2018,3/28/2018,Platinum,Yes,9,,,,,,4.5
13279,167,624,GK,English,3/27/2018,3/30/2018,Member,No,7,,,,,,3.5
13283,167,204,GKA,English,3/26/2018,3/30/2018,Member,No,5,,,,,,2.5
13285,138.2,1024,PS,English,3/23/2018,3/30/2018,Gold,No,9,,,,,,4.5
13288,205,810,GD,English,3/27/2018,3/28/2018,Silver,No,8,,,,,,4
13289,189,208,GD,English,3/24/2018,3/25/2018,Non-Member,No,10,,,,,,5
13291,119,920,GD,English,3/25/2018,3/26/2018,Member,No,7,,,,,,3.5
13294,165,203,GKA,English,3/22/2018,3/23/2018,Non-Member,No,7,,,,,,3.5
13297,179,1103,GK,English,3/13/2018,3/19/2018,Platinum,No,8,,,,,,4
13302,167,715,GD,English,3/26/2018,3/27/2018,Silver,Yes,2,,,,,,1
13303,167,1609,CK,English,3/22/2018,3/23/2018,Gold,No,10,,,,,,5
13304,167,1724,CK,English,3/23/2018,3/24/2018,Member,No,10,,,,,,5
13305,155.5,1712,CD,English,3/25/2018,3/27/2018,Gold,Yes,9,,,,,,4.5
13306,169,1612,CD,English,3/26/2018,3/27/2018,Gold,Yes,9,,,,,,4.5
13308,244,907,GD,English,3/24/2018,3/25/2018,Non-Member,No,10,,,,,,5
13310,126,907,GD,English,3/25/2018,3/26/2018,Platinum,Yes,8,,,,,,4
13311,126,1217,GD,English,3/25/2018,3/26/2018,Member,No,3,,,,,,1.5
13313,185.4,1420,GD,English,3/21/2018,3/26/2018,Member,No,8,,,,,,4
13314,126,1218,GD,English,3/25/2018,3/26/2018,Member,No,8,,,,,,4
13316,234,1602,CK,English,3/22/2018,3/24/2018,Gold,Yes,6,,,,,,3
13318,110,825,GK,English,3/25/2018,3/26/2018,Gold,Yes,10,,,,,,5
13319,177,1504,CK,English,3/21/2018,3/25/2018,Member,No,10,,,,,,5
13320,209,1616,CK,English,3/24/2018,3/25/2018,Non-Member,No,9,,,,,,4.5
13322,156.33,1221,GD,English,3/18/2018,3/22/2018,Silver,Yes,10,,,,,,5
13323,141.75,1606,CK,English,3/24/2018,3/25/2018,Non-Member,No,3,,,,,,1.5
13325,174.5,623,GK,English,3/23/2018,3/25/2018,Member,No,10,,,,,,5
13328,180,709,GDA,English,3/24/2018,3/25/2018,Member,No,9,,,,,,4.5
13329,125,903,GK,English,3/24/2018,3/25/2018,Silver,No,10,,,,,,5
13333,263.5,1612,CD,English,3/19/2018,3/22/2018,Member,No,8,,,,,,4
13334,249,1425,GK,English,3/23/2018,3/24/2018,Non-Member,No,10,,,,,,5
13337,155.8,1206,GD,English,3/16/2018,3/22/2018,Silver,No,5,,,,,,2.5
13338,125,1406,GD,English,3/23/2018,3/24/2018,Member,No,10,,,,,,5
13339,153.67,922,GK,English,3/18/2018,3/22/2018,Platinum,Yes,10,,,,,,5
13340,165,1406,GD,English,3/7/2018,3/9/2018,Member,No,10,,,,,,5
13341,125,1217,GD,English,3/18/2018,3/20/2018,Silver,Yes,8,,,,,,4
13342,156,1214,GD,English,3/19/2018,3/20/2018,Member,No,9,,,,,,4.5
13345,139,610,GDA,English,3/18/2018,3/19/2018,Non-Member,No,8,,,,,,4
13347,204.75,601,GK,English,3/18/2018,3/22/2018,Member,No,8,,,,,,4
13349,205,615,GD,English,3/18/2018,3/21/2018,Platinum,Yes,1,,,,,,0.5
13354,224,619,GD,English,3/20/2018,3/22/2018,Member,Yes,6,,,,,,3
13357,133,805,GD,English,3/8/2018,3/13/2018,Non-Member,No,3,,,,,,1.5
13358,165,322,GK,English,3/7/2018,3/9/2018,Member,No,10,,,,,,5
13359,175,1507,HS,English,3/12/2018,3/13/2018,Gold,No,10,,,,,,5
13360,165,422,GK,English,3/12/2018,3/13/2018,Silver,Yes,10,,,,,,5
13362,215,701,GK,English,3/13/2018,3/15/2018,Platinum,No,8,,,,,,4
13363,179,609,GD,English,3/16/2018,3/18/2018,Gold,No,8,,,,,,4
13364,125,519,GD,English,3/12/2018,3/14/2018,Gold,No,10,,,,,,5
13365,263.5,1221,GD,English,3/12/2018,3/14/2018,Platinum,No,10,,,,,,5
13366,195,1407,HS,English,3/19/2018,3/20/2018,Silver,Yes,9,,,,,,4.5
13367,234.5,607,GD,English,3/12/2018,3/14/2018,Silver,Yes,10,,,,,,5
13368,167,612,GK,English,3/12/2018,3/14/2018,Gold,No,9,,,,,,4.5
13371,174.6,917,GD,English,3/16/2018,3/17/2018,Gold,Yes,9,,,,,,4.5
13376,129,1608,CK,English,3/17/2018,3/19/2018,Non-Member,No,1,,,,,,0.5
13378,139,1107,GD,English,3/10/2018,3/15/2018,Gold,Yes,10,,,,,,5
13379,159,618,GD,English,3/5/2018,3/8/2018,Non-Member,No,10,,,,,,5
13381,207.25,707,GD,English,3/11/2018,3/15/2018,Member,Yes,7,,,,,,3.5
13383,159,411,GD,English,3/5/2018,3/9/2018,Member,No,9,,,,,,4.5
13384,125,211,GD,English,3/12/2018,3/15/2018,Member,No,9,,,,,,4.5
13385,139,222,GK,English,3/18/2018,3/19/2018,Platinum,No,8,,,,,,4
13387,142,316,GD,English,3/14/2018,3/16/2018,Member,No,9,,,,,,4.5
13388,118,1725,CK,English,3/10/2018,3/11/2018,Member,No,10,,,,,,5
13389,144,618,GD,English,3/17/2018,3/18/2018,Non-Member,No,5,,,,,,2.5
13390,192.6,514,GD,English,3/16/2018,3/18/2018,Member,Yes,10,,,,,,5
13391,159,523,GK,English,3/5/2018,3/8/2018,Silver,No,9,,,,,,4.5
13392,142,1512,CK,English,3/14/2018,3/15/2018,Member,No,10,,,,,,5
13397,138.8,612,GK,English,3/6/2018,3/11/2018,Silver,No,10,,,,,,5
13398,234,911,GKA,English,3/14/2018,3/15/2018,Member,No,8,,,,,,4
13400,224,509,GD,English,3/12/2018,3/16/2018,Silver,Yes,10,,,,,,5
13401,125,202,GK,English,3/15/2018,3/16/2018,Gold,No,10,,,,,,5
13402,142,1522,CK,English,3/11/2018,3/16/2018,Platinum,Yes,2,,,,,,1
13404,110,1516,CK,English,3/10/2018,3/11/2018,Gold,Yes,9,,,,,,4.5
13405,159,719,GD,English,3/5/2018,3/9/2018,Member,No,10,,,,,,5
13407,167,323,GK,English,3/11/2018,3/15/2018,Gold,Yes,10,,,,,,5
13408,132,1120,GD,English,3/9/2018,3/11/2018,Platinum,Yes,10,,,,,,5
13413,125,424,GK,English,2/26/2018,3/1/2018,Silver,No,1,,,,,,0.5
13415,282,1716,CK,English,3/12/2018,3/13/2018,Silver,Yes,10,,,,,,5
13420,183,1017,GD,English,3/6/2018,3/9/2018,Silver,No,6,,,,,,3
13421,129,1022,GK,English,3/9/2018,3/11/2018,Silver,No,10,,,,,,5
13423,123,1104,GK,English,3/10/2018,3/11/2018,Gold,Yes,5,,,,,,2.5
13425,167,1419,GDA,English,3/6/2018,3/9/2018,Platinum,No,8,,,,,,4
13427,136.67,1018,GD,English,3/12/2018,3/12/2018,Member,No,10,,,,,,5
13428,167,310,GD,English,3/5/2018,3/8/2018,Member,No,9,,,,,,4.5
13429,134,818,GD,English,3/2/2018,3/5/2018,Member,No,8,,,,,,4
13430,188,709,GDA,English,3/6/2018,3/8/2018,Member,No,7,,,,,,3.5
13431,121,1224,GK,English,3/9/2018,3/12/2018,Silver,No,9,,,,,,4.5
13432,125,1005,GD,English,2/26/2018,3/1/2018,Member,No,7,,,,,,3.5
13434,125,706,GD,English,2/26/2018,3/1/2018,Non-Member,No,5,,,,,,2.5
13437,62.5,517,GD,English,3/9/2018,3/11/2018,Non-Member,No,10,,,,,,5
13443,125,907,GD,English,3/5/2018,3/9/2018,Platinum,No,10,,,,,,5
13444,127.5,1506,CK,English,3/9/2018,3/11/2018,Gold,Yes,8,,,,,,4
13445,146.5,719,GD,English,3/9/2018,3/11/2018,Member,No,7,,,,,,3.5
13446,205,1707,CD,English,3/5/2018,3/7/2018,Platinum,No,10,,,,,,5
13447,264,1712,CD,English,3/5/2018,3/7/2018,Silver,No,9,,,,,,4.5
13449,154,718,GD,English,3/9/2018,3/11/2018,Member,No,10,,,,,,5
13450,120.5,821,GD,English,3/9/2018,3/11/2018,Member,No,5,,,,,,2.5
13458,167,516,GD,English,3/5/2018,3/9/2018,Member,No,8,,,,,,4
13460,132,1604,CK,English,3/9/2018,3/10/2018,Silver,Yes,8,,,,,,4
13464,59.5,1120,GD,English,3/1/2018,3/5/2018,Member,No,8,,,,,,4
13465,129.6,415,GD,English,3/2/2018,3/3/2018,Non-Member,No,10,,,,,,5
13466,152,216,GD,English,3/3/2018,3/9/2018,Gold,Yes,10,,,,,,5
13467,157.4,1618,CK,English,3/4/2018,3/9/2018,Platinum,Yes,10,,,,,,5
13468,186.33,1116,GD,English,3/6/2018,3/9/2018,Silver,No,8,,,,,,4
13470,120.6,1225,GK,English,3/4/2018,3/5/2018,Non-Member,No,10,,,,,,5
13471,182,925,GK,English,3/7/2018,3/9/2018,Gold,Yes,8,,,,,,4
13474,138.6,1024,GK,English,3/3/2018,3/4/2018,Gold,No,5,,,,,,2.5
13475,150,609,GD,English,3/1/2018,3/4/2018,Member,No,10,,,,,,5
13476,139,1623,CK,English,3/3/2018,3/6/2018,Gold,No,6,,,,,,3
13478,245.67,1423,GD,English,3/7/2018,3/7/2018,Platinum,Yes,10,,,,,,5
13479,204,917,GD,English,2/28/2018,3/3/2018,Non-Member,No,9,,,,,,4.5
13480,169,405,GD,English,2/28/2018,3/1/2018,Member,No,8,,,,,,4
13481,144,1602,CK,English,2/28/2018,3/4/2018,Member,No,10,,,,,,5
13482,167,318,GD,English,2/27/2018,3/2/2018,Non-Member,No,10,,,,,,5
13484,122.5,1702,CK,English,3/2/2018,3/6/2018,Silver,Yes,10,,,,,,5
13486,167,1415,PS,English,2/25/2018,3/2/2018,Platinum,Yes,10,,,,,,5
13487,139,221,GD,English,3/2/2018,3/4/2018,Non-Member,No,10,,,,,,5
13489,134,712,GK,English,3/4/2018,3/5/2018,Non-Member,No,2,,,,,,1
